,date,hr,weather,temperature,feels_like_temperature,relative_humidity,windspeed,psi,guest_scooter,registered_scooter
1579,2011-07-20,9,clear,109.0,143.6,70.0,6.0,33,85,1268
1580,2011-10-25,14,clear,93.8,123.8,40.0,17.0,48,200,941
1581,2011-05-08,13,clear,97.2,134.6,49.0,9.0,18,497,1571
1582,2011-03-29,7,clear,65.0,84.2,41.0,24.0,25,13,899
1583,2011-05-18,4,light snow/rain,90.4,120.2,94.0,20.0,39,5,18
1584,2011-12-21,3,cloudy,76.9,105.8,71.0,0.0,41,2,17
1585,2011-06-06,12,clear,110.7,140.0,37.0,11.0,2,75,896
1586,2011-11-17,18,clear,73.5,98.6,39.0,13.0,3,29,2087
1587,2011-06-04,4,clear,90.4,120.2,59.0,6.0,24,10,81
1588,2011-06-13,17,clear,105.6,136.4,39.0,22.0,28,216,3708
1589,2011-01-26,0,cloudy,65.0,87.8,69.0,9.0,33,10,103
1590,2011-10-01,13,cloudy,80.2,109.4,82.0,22.0,6,81,691
1591,2011-11-19,17,clear,80.2,109.4,40.0,13.0,25,183,1200
1592,2011-05-26,7,cloudy,98.9,125.6,94.0,17.0,20,49,1892
1593,2011-12-27,11,light snow/rain,73.5,100.4,66.0,7.0,35,19,172
1594,2011-02-08,22,clear,56.6,73.4,33.0,24.0,16,-2,208
1595,2011-05-14,11,cloudy,90.4,120.2,94.0,9.0,9,216,1452
1596,2011-10-07,3,clear,80.2,109.4,87.0,0.0,45,2,62
1597,2011-11-11,8,clear,71.8,93.2,42.0,24.0,38,26,1744
1598,2011-05-09,20,clear,92.1,122.0,49.0,13.0,42,75,1500
1599,2011-05-05,21,clear,88.7,118.4,36.0,13.0,50,115,988
1600,2011-04-04,5,clear,80.2,109.4,62.0,17.0,43,2,48
1601,2011-12-02,11,clear,75.2,100.4,66.0,11.0,27,54,999
1602,2011-12-17,1,cloudy,71.8,95.0,52.0,17.0,44,13,276
1603,2011-03-16,0,light snow/rain,71.8,95.0,93.0,17.0,49,-2,60
1604,2011-03-20,8,clear,70.1,93.2,56.0,11.0,0,19,208
1605,2011-06-13,10,clear,100.5,134.6,41.0,22.0,37,113,558
1606,2011-05-10,17,clear,100.5,134.6,33.0,0.0,14,239,3725
1607,2011-07-24,23,cloudy,110.7,147.2,70.0,6.0,21,39,261
1608,2011-09-03,5,clear,98.9,132.8,69.0,13.0,18,7,68
1609,2011-08-23,13,clear,107.3,138.2,30.0,7.0,33,211,1152
1610,2011-02-14,19,clear,78.5,107.6,43.0,33.0,23,38,604
1611,2011-06-07,22,clear,105.6,138.2,65.0,9.0,46,83,884
1612,2011-05-18,17,clear,97.2,131.0,69.0,9.0,22,236,3410
1613,2011-10-16,1,clear,83.6,113.0,47.0,9.0,15,41,451
1614,2011-08-20,18,clear,110.7,145.4,58.0,17.0,3,508,1580
1615,2011-01-11,2,cloudy,59.9,78.8,55.0,13.0,20,-1,23
1616,2011-06-03,19,clear,103.9,134.6,26.0,19.0,23,158,2367
1617,2011-02-09,1,clear,54.9,73.4,36.0,15.0,16,0,48
1618,2011-06-08,9,clear,110.7,145.4,58.0,11.0,45,103,1177
1619,2011-10-06,12,clear,93.8,123.8,49.0,6.0,32,137,1262
1620,2011-10-30,5,clear,66.7,86.0,75.0,20.0,16,0,30
1621,2011-10-15,18,clear,92.1,122.0,39.0,13.0,37,364,1762
1622,2011-09-03,4,clear,98.9,131.0,73.0,11.0,5,11,31
1623,2011-02-14,7,clear,75.2,96.8,46.0,20.0,35,4,676
1624,2011-06-23,2,clear,107.3,143.6,74.0,15.0,15,1,31
1625,2011-06-16,11,cloudy,103.9,136.4,61.0,20.0,1,101,823
1626,2011-09-17,15,cloudy,90.4,120.2,72.0,13.0,48,446,1446
1627,2011-12-13,12,clear,76.9,100.4,43.0,24.0,49,60,1030
1628,2011-07-18,18,clear,115.8,152.6,49.0,24.0,27,240,3345
1629,2011-12-10,4,cloudy,68.4,93.2,65.0,7.0,18,2,24
1630,2011-10-05,5,clear,83.6,113.0,82.0,9.0,0,10,201
1631,2011-07-25,9,clear,114.1,156.2,66.0,0.0,45,32,871
1632,2011-06-11,14,clear,115.8,152.6,49.0,7.0,30,442,1622
1633,2011-12-10,8,clear,68.4,93.2,65.0,9.0,50,13,478
1634,2011-03-04,15,clear,76.9,100.4,40.0,20.0,47,92,527
1635,2011-11-22,12,light snow/rain,80.2,109.4,100.0,6.0,20,10,129
1636,2011-10-10,7,clear,85.3,114.8,88.0,0.0,12,35,716
1637,2011-11-07,8,cloudy,71.8,98.6,100.0,6.0,47,38,2778
1638,2011-07-30,21,clear,114.1,149.0,49.0,11.0,49,247,861
1639,2011-08-11,7,clear,102.2,134.6,54.0,9.0,28,46,2042
1640,2011-02-06,7,clear,66.7,89.6,65.0,11.0,5,1,54
1641,2011-05-24,4,clear,97.2,125.6,88.0,7.0,41,3,26
1642,2011-11-25,20,lear,80.2,109.4,58.0,6.0,37,55,531
1643,2011-02-19,20,clear,73.5,95.0,28.0,35.0,9,26,271
1644,2011-12-08,14,clear,73.5,96.8,45.0,17.0,47,49,851
1645,2011-12-05,21,cloudy,83.6,113.0,88.0,6.0,43,31,1161
1646,2011-08-02,6,clear,103.9,136.4,69.0,7.0,46,37,736
1647,2011-07-30,0,clear,110.7,143.6,55.0,13.0,39,178,509
1648,2011-06-01,5,cloudy,102.2,131.0,89.0,6.0,14,8,135
1649,2011-12-08,23,clear,66.7,91.4,70.0,7.0,7,10,404
1650,2011-03-13,19,clear,76.9,100.4,50.0,24.0,49,86,513
1651,2011-03-19,23,clear,78.5,107.6,40.0,20.0,28,39,259
1652,2011-09-22,16,cloudy,103.9,136.4,74.0,9.0,46,116,1839
1653,2011-02-01,3,loudy,59.9,87.8,69.0,0.0,22,1,17
1654,2011-01-18,12,cloudy,63.3,82.4,86.0,22.0,23,1,26
1655,2011-05-31,7,clear,109.0,143.6,66.0,7.0,44,48,1534
1656,2011-09-18,16,cloudy,93.8,123.8,64.0,11.0,24,401,1650
1657,2011-05-26,7,cloudy,98.9,125.6,94.0,17.0,20,49,1892
1658,2011-05-08,6,cloudy,83.6,113.0,82.0,0.0,45,4,27
1659,2011-02-04,9,cloudy,59.9,82.4,80.0,9.0,47,7,869
1660,2011-10-16,21,clear,92.1,122.0,52.0,26.0,39,44,614
1661,2011-12-01,18,clear,76.9,104.0,43.0,7.0,23,37,2752
1662,2011-05-07,17,clear,95.5,125.6,40.0,15.0,2,415,1516
1663,2011-12-15,18,cloudy,90.4,120.2,59.0,20.0,14,40,2542
1664,2011-12-15,9,cloudy,76.9,100.4,62.0,19.0,40,19,1922
1665,2011-01-15,13,clear,70.1,91.4,38.0,20.0,19,61,560
1666,2011-10-23,4,clear,75.2,104.0,87.0,0.0,32,16,12
1667,2011-07-13,18,clear,107.3,143.6,79.0,9.0,12,152,2886
1668,2011-03-02,22,clar,71.8,91.4,26.0,37.0,0,12,309
1669,2011-08-10,13,clear,115.8,147.2,38.0,19.0,42,124,1050
1670,2011-06-15,1,clear,92.1,122.0,64.0,19.0,13,0,100
1671,2011-11-24,21,clear,76.9,102.2,71.0,11.0,1,20,132
1672,2011-08-29,12,cloudy,103.9,136.4,44.0,11.0,23,144,1112
1673,2011-11-14,22,clear,95.5,125.6,56.0,24.0,22,50,674
1674,2011-02-24,19,light snow/rain,75.2,96.8,93.0,20.0,19,11,787
1675,2011-08-11,12,clear,112.4,141.8,31.0,17.0,33,149,1151
1676,2011-08-24,11,clear,107.3,140.0,54.0,20.0,28,171,901
1677,2011-08-03,21,cloudy,103.9,136.4,89.0,9.0,34,19,568
1678,2011-03-08,11,cloudy,76.9,102.2,25.0,11.0,4,78,367
1679,2011-09-30,20,clear,92.1,122.0,52.0,19.0,12,82,1416
1680,2011-01-10,10,cloudy,58.2,75.2,50.0,20.0,15,2,219
1681,2011-01-05,12,clear,68.4,87.8,33.0,22.0,31,17,517
1682,2011-07-15,5,clear,97.2,131.0,73.0,9.0,18,19,111
1683,2011-09-04,0,clear,102.2,131.0,89.0,13.0,40,99,531
1684,2011-11-05,23,CLEAR,70.1,98.6,70.0,0.0,36,11,570
1685,2011-07-29,0,clear,109.0,145.4,79.0,11.0,29,34,320
1686,2011-12-02,15,clear,81.9,111.2,41.0,6.0,6,74,1229
1687,2011-05-14,0,cloudy,88.7,118.4,88.0,9.0,17,74,551
1688,2011-06-11,22,clear,102.2,132.8,78.0,15.0,41,158,964
1689,2011-04-10,2,cloudy,78.5,107.6,87.0,6.0,16,38,173
1690,2011-09-08,17,light snow/rain,100.5,127.4,94.0,19.0,6,34,715
1691,2011-01-16,13,clear,68.4,87.8,35.0,20.0,4,68,666
1692,2011-09-07,11,light snow/rain,97.2,122.0,94.0,0.0,43,5,68
1693,2011-12-17,16,clear,70.1,93.2,45.0,15.0,9,90,1348
1694,2011-04-21,15,clear,90.4,120.2,29.0,28.0,17,205,1166
1695,2011-08-16,4,clear,100.5,132.8,69.0,20.0,3,-1,38
1696,2011-06-02,0,clear,109.0,138.2,40.0,24.0,50,33,222
1697,2011-04-03,19,cloudy,81.9,111.2,44.0,13.0,24,155,650
1698,2011-12-16,17,cloudy,73.5,96.8,45.0,19.0,48,39,2468
1699,2011-11-04,11,cloudy,83.6,113.0,67.0,30.0,49,102,896
1700,2011-12-25,16,clear,76.9,104.0,57.0,7.0,32,107,359
1701,2011-05-28,19,clear,105.6,138.2,65.0,13.0,36,298,1070
1702,2011-07-17,12,clear,110.7,143.6,55.0,19.0,41,532,1699
1703,2011-05-11,10,clear,92.1,122.0,68.0,6.0,3,92,867
1704,2011-03-05,16,cloudy,87.0,116.6,59.0,20.0,0,222,911
1705,2011-04-17,2,clear,80.2,109.4,62.0,13.0,50,10,174
1706,2011-06-03,22,clear,98.9,134.6,35.0,0.0,49,80,1013
1707,2011-07-27,16,clear,119.2,147.2,25.0,11.0,1,118,1595
1708,2011-12-11,18,clear,66.7,87.8,48.0,13.0,20,35,1056
1709,2011-01-24,17,clear,58.2,75.2,50.0,17.0,11,20,1248
1710,2011-01-12,23,clear,58.2,73.4,59.0,28.0,10,2,134
1711,2011-02-20,23,cloudy,71.8,96.8,61.0,11.0,7,26,313
1712,2011-05-12,5,clear,81.9,111.2,94.0,9.0,2,8,194
1713,2011-11-01,10,clear,83.6,113.0,62.0,9.0,6,64,803
1714,2011-05-24,9,cloudy,100.5,132.8,73.0,13.0,14,82,778
1715,2011-04-18,15,cloudy,97.2,134.6,43.0,13.0,43,193,788
1716,2011-06-01,7,cloudy,105.6,140.0,79.0,11.0,6,58,1860
1717,2011-05-02,18,cloudy,100.5,132.8,65.0,13.0,10,202,3151
1718,2011-06-24,6,clear,102.2,132.8,83.0,9.0,0,14,612
1719,2011-12-11,22,clear,65.0,93.2,55.0,0.0,48,21,252
1720,2011-04-06,23,clear,85.3,114.8,41.0,20.0,32,32,201
1721,2011-04-27,8,cloudy,95.5,125.6,88.0,22.0,32,95,2891
1722,2011-12-21,23,clear,88.7,118.4,88.0,13.0,0,-1,380
1723,2011-01-02,6,light snow/rain,81.9,111.2,77.0,20.0,16,1,13
1724,2011-02-02,1,light snow/rain,65.0,87.8,93.0,13.0,30,0,20
1725,2011-10-17,12,clear,93.8,123.8,40.0,6.0,27,117,1160
1726,2011-10-12,6,cludy,92.1,122.0,88.0,17.0,25,17,754
1727,2011-06-30,15,clear,112.4,140.0,25.0,17.0,10,193,1232
1728,2011-10-06,6,clear,80.2,109.4,66.0,13.0,37,13,770
1729,2011-10-04,23,clear,87.0,116.6,77.0,9.0,46,18,424
1730,2011-07-18,17,clear,117.5,154.4,49.0,22.0,32,217,3314
1731,2011-11-23,15,cloudy,81.9,111.2,54.0,30.0,18,38,1358
1732,2011-01-07,0,cloudy,63.3,84.2,64.0,13.0,6,10,93
1733,2011-06-19,12,cloudy,109.0,141.8,55.0,6.0,28,421,1786
1734,2011-04-24,3,CLEAR,88.7,118.4,94.0,6.0,38,11,141
1735,2011-10-26,13,light snow/rain,93.8,123.8,60.0,7.0,27,61,436
1736,2011-10-16,15,clear,98.9,134.6,35.0,26.0,35,547,1615
1737,2011-06-23,4,cloudy,105.6,140.0,79.0,9.0,41,2,50
1738,2011-04-01,19,clear,75.2,96.8,49.0,22.0,18,50,843
1739,2011-07-31,14,clear,122.5,152.6,24.0,11.0,50,391,1377
1740,2011-09-04,18,clear,110.7,147.2,66.0,13.0,40,560,1181
1741,2011-09-29,12,clear,102.2,134.6,61.0,11.0,17,113,1103
1742,2011-05-23,23,cloudy,98.9,127.4,88.0,13.0,1,58,372
1743,2011-07-27,0,cloudy,112.4,145.4,52.0,11.0,17,55,181
1744,2011-08-23,22,clear,98.9,134.6,57.0,9.0,15,137,1015
1745,2011-11-16,6,cloudy,85.3,114.8,94.0,6.0,27,14,364
1746,2011-02-01,21,cloudy,65.0,87.8,87.0,9.0,5,1,447
1747,2011-06-20,19,clear,102.2,134.6,65.0,15.0,16,187,2588
1748,2011-07-28,13,clear,119.2,156.2,47.0,17.0,23,77,881
1749,2011-06-07,21,clear,107.3,141.8,70.0,9.0,46,94,1310
1750,2011-05-11,23,clear,85.3,114.8,88.0,17.0,29,34,484
1751,2011-05-15,23,clear,92.1,122.0,88.0,15.0,38,53,358
1752,2011-07-21,2,cloudy,109.0,147.2,84.0,15.0,31,8,31
1753,2011-09-07,23,light snow/rain,98.9,125.6,94.0,13.0,49,7,152
1754,2011-12-09,9,clear,68.4,95.0,81.0,6.0,8,24,1795
1755,2011-12-01,13,clear,80.2,109.4,40.0,15.0,19,51,958
1756,2011-03-11,9,cloudy,71.8,95.0,61.0,19.0,28,41,999
1757,2011-09-04,23,cloudy,107.3,141.8,70.0,11.0,45,140,408
1758,2011-03-24,13,cloudy,73.5,96.8,70.0,15.0,20,35,631
1759,2011-10-05,13,clear,100.5,134.6,41.0,15.0,5,88,1328
1760,2011-01-21,17,clear,58.2,75.2,28.0,24.0,28,31,1061
1761,2011-11-19,21,cloudy,76.9,102.2,62.0,13.0,48,88,558
1762,2011-08-19,19,light snow/rain,98.9,131.0,73.0,31.0,19,100,928
1763,2011-05-07,18,clear,95.5,125.6,37.0,11.0,6,342,1224
1764,2011-01-12,7,clear,58.2,78.8,69.0,9.0,46,0,379
1765,2011-09-12,2,clear,93.8,123.8,88.0,0.0,48,5,0
1766,2011-08-17,10,clear,110.7,141.8,43.0,6.0,29,80,637
1767,2011-01-21,9,clear,63.3,82.4,51.0,24.0,45,20,1114
1768,2011-04-27,3,cloudy,95.5,125.6,88.0,19.0,39,7,31
1769,2011-01-05,16,clear,71.8,98.6,28.0,6.0,46,14,594
1770,2011-06-01,5,cloudy,102.2,131.0,89.0,6.0,14,8,135
1771,2011-07-27,8,clear,109.0,140.0,42.0,17.0,45,82,2838
1772,2011-07-21,20,clear,117.5,167.0,71.0,15.0,29,114,1395
1773,2011-05-25,21,clear,102.2,134.6,69.0,9.0,36,101,1426
1774,2011-11-15,23,cloudy,85.3,114.8,94.0,7.0,35,42,463
1775,2011-04-11,17,clear,109.0,140.0,48.0,35.0,19,300,2462
1776,2011-07-22,20,clear,117.5,158.0,56.0,0.0,17,136,1167
1777,2011-01-17,13,cloudy,61.6,84.2,47.0,9.0,48,40,558
1778,2011-11-25,7,clear,68.4,96.8,81.0,0.0,15,13,222
1779,2011-08-04,8,cloudy,105.6,138.2,82.0,24.0,3,87,2585
1780,2011-01-12,14,clear,63.3,82.4,47.0,22.0,20,2,307
1781,2011-07-24,6,cloudy,114.1,154.4,63.0,6.0,46,28,90
1782,2011-11-15,14,cloudy,92.1,122.0,60.0,19.0,7,82,838
1783,2011-04-25,17,clear,105.6,138.2,54.0,20.0,14,241,3087
1784,2011-12-08,2,CLEAR,70.1,93.2,65.0,15.0,19,2,26
1785,2011-04-27,9,cloudy,97.2,125.6,88.0,28.0,26,58,1129
1786,2011-02-21,15,cloudy,71.8,93.2,70.0,30.0,28,34,535
1787,2011-06-21,0,clear,98.9,131.0,78.0,11.0,11,28,160
1788,2011-04-21,12,clear,85.3,114.8,38.0,11.0,5,149,1050
1789,2011-02-15,18,clear,71.8,96.8,22.0,9.0,4,40,1385
1790,2011-10-26,6,clear,81.9,111.2,71.0,15.0,27,1,647
1791,2011-03-25,22,cloudy,70.1,91.4,38.0,22.0,37,7,281
1792,2011-02-25,18,clear,73.5,95.0,49.0,33.0,4,21,1052
1793,2011-12-22,4,clear,78.5,107.6,82.0,9.0,4,1,24
1794,2011-09-20,0,cloudy,93.8,123.8,73.0,11.0,32,11,148
1795,2011-10-07,23,clear,88.7,118.4,63.0,0.0,35,69,790
1796,2011-09-16,23,clear,88.7,118.4,59.0,0.0,8,62,742
1797,2011-11-01,16,clear,87.0,116.6,44.0,11.0,17,140,1762
1798,2011-12-09,2,clear,66.7,95.0,70.0,0.0,12,7,74
1799,2011-05-25,11,clear,109.0,140.0,51.0,6.0,18,109,733
1800,2011-10-24,15,clear,93.8,123.8,60.0,11.0,10,154,879
1801,2011-11-04,3,cloudy,78.5,107.6,87.0,11.0,12,5,49
1802,2011-01-09,22,clear,58.2,75.2,46.0,20.0,45,15,72
1803,2011-01-24,18,clear,58.2,77.0,59.0,13.0,20,24,1019
1804,2011-10-08,7,clear,81.9,111.2,94.0,6.0,31,82,323
1805,2011-01-10,8,cloudy,56.6,75.2,50.0,19.0,2,12,1290
1806,2011-05-03,8,cloudy,93.8,123.8,83.0,19.0,11,72,3044
1807,2011-03-25,7,clear,63.3,82.4,59.0,24.0,27,14,704
1808,2011-08-05,17,clear,112.4,145.4,49.0,20.0,18,252,3267
1809,2011-05-07,14,light snow/rain,97.2,134.6,35.0,11.0,16,431,1650
1810,2011-04-20,18,clear,109.0,138.2,30.0,24.0,9,167,2698
1811,2011-08-04,8,cloudy,105.6,138.2,82.0,24.0,3,87,2585
1812,2011-04-24,6,cloudy,88.7,118.4,100.0,0.0,3,31,26
1813,2011-03-10,22,cloudy,75.2,100.4,0.0,9.0,11,10,210
1814,2011-02-10,14,clear,63.3,82.4,27.0,19.0,22,18,295
1815,2011-01-21,1,cloudy,66.7,87.8,70.0,17.0,31,-2,47
1816,2011-11-19,3,clear,68.4,89.6,48.0,17.0,49,13,82
1817,2011-09-15,20,clear,85.3,114.8,63.0,22.0,26,76,1566
1818,2011-08-15,8,CLEAR,100.5,131.0,78.0,22.0,38,86,2281
1819,2011-10-17,2,clear,93.8,123.8,54.0,26.0,16,10,24
1820,2011-12-29,6,clear,63.3,91.4,59.0,0.0,14,7,271
1821,2011-06-07,12,cloudy,114.1,147.2,46.0,19.0,40,124,987
1822,2011-08-12,5,clear,97.2,134.6,56.0,9.0,25,5,172
1823,2011-04-09,22,cloudy,76.9,102.2,93.0,9.0,20,62,463
1824,2011-09-27,11,loudy,102.2,131.0,89.0,7.0,13,80,684
1825,2011-07-12,13,clear,119.2,156.2,47.0,15.0,25,94,729
1826,2011-09-21,11,cloudy,98.9,129.2,83.0,11.0,34,126,969
1827,2011-06-12,2,clear,100.5,129.2,89.0,17.0,42,25,399
1828,2011-02-10,5,cloudy,56.6,75.2,50.0,15.0,29,-2,41
1829,2011-11-17,7,light snow/rain,75.2,98.6,61.0,19.0,5,12,1147
1830,2011-08-25,19,cloudy,102.2,132.8,78.0,22.0,28,91,1689
1831,2011-04-17,22,CLEAR,88.7,118.4,39.0,7.0,44,63,341
1832,2011-12-03,14,clear,76.9,105.8,46.0,0.0,1,276,1755
1833,2011-05-04,7,light snow/rain,75.2,96.8,93.0,24.0,26,20,320
1834,2011-09-23,19,clear,98.9,125.6,94.0,9.0,43,48,1624
1835,2011-11-28,17,clear,95.5,125.6,56.0,13.0,39,71,3113
1836,2011-01-19,9,cloudy,66.7,91.4,93.0,7.0,2,7,754
1837,2011-12-07,15,light snow/rain,81.9,111.2,94.0,15.0,11,13,176
1838,2011-08-11,8,clear,105.6,136.4,45.0,11.0,14,89,2526
1839,2011-06-11,12,clear,114.1,150.8,55.0,15.0,8,338,1643
1840,2011-08-19,0,light snow/rain,103.9,136.4,69.0,13.0,17,26,376
1841,2011-03-16,7,cloudy,71.8,95.0,93.0,13.0,43,30,705
1842,2011-07-30,14,clear,122.5,154.4,29.0,0.0,41,335,1356
1843,2011-09-16,13,cloudy,92.1,122.0,42.0,0.0,49,165,1177
1844,2011-10-20,0,clear,93.8,123.8,94.0,20.0,30,11,156
1845,2011-06-07,1,clear,98.9,132.8,69.0,9.0,5,5,19
1846,2011-03-10,10,light snow/rain,80.2,109.4,0.0,11.0,20,0,122
1847,2011-09-28,1,clear,97.2,125.6,88.0,0.0,1,2,95
1848,2011-03-12,4,CLEAR,66.7,87.8,65.0,17.0,48,-2,10
1849,2011-12-20,2,cloudy,75.2,104.0,61.0,0.0,38,3,68
1850,2011-06-07,15,cloudy,115.8,149.0,41.0,22.0,25,166,890
1851,2011-01-06,16,clear,68.4,91.4,38.0,11.0,42,37,518
1852,2011-03-12,15,clear,81.9,111.2,44.0,33.0,28,245,711
1853,2011-10-16,20,clear,92.1,122.0,52.0,31.0,35,146,903
1854,2011-06-23,11,light snow/rain,110.7,147.2,66.0,17.0,47,85,756
1855,2011-05-27,15,clear,112.4,145.4,49.0,19.0,1,292,1804
1856,2011-10-29,6,light snow/rain,68.4,87.8,87.0,24.0,23,13,12
1857,2011-09-25,5,clear,97.2,125.6,88.0,6.0,29,2,12
1858,2011-01-16,21,clear,61.6,84.2,51.0,11.0,35,17,157
1859,2011-04-23,20,cloudy,92.1,122.0,88.0,17.0,47,137,964
1860,2011-04-17,16,clear,92.1,122.0,30.0,24.0,39,483,1276
1861,2011-12-13,7,clear,59.9,80.6,80.0,11.0,36,7,1547
1862,2011-04-13,10,cloudy,80.2,109.4,87.0,13.0,22,14,296
1863,2011-12-25,23,clear,68.4,93.2,65.0,9.0,17,7,103
1864,2011-11-08,2,clear,73.5,102.2,87.0,0.0,4,-1,12
1865,2011-10-22,18,clear,83.6,113.0,54.0,6.0,26,333,1569
1866,2011-08-03,8,cloudy,109.0,140.0,51.0,11.0,11,85,2854
1867,2011-09-21,15,cloudy,102.2,134.6,74.0,7.0,10,127,999
1868,2011-04-23,16,clear,97.2,131.0,73.0,19.0,35,539,1721
1869,2011-05-26,1,clear,100.5,132.8,73.0,9.0,29,11,91
1870,2011-01-23,0,clear,49.8,69.8,57.0,7.0,5,5,141
1871,2011-08-24,6,clear,93.8,123.8,73.0,0.0,4,7,733
1872,2011-07-21,20,clear,117.5,167.0,71.0,15.0,29,114,1395
1873,2011-01-22,10,cloudy,49.8,68.0,41.0,11.0,49,9,348
1874,2011-02-13,11,clear,73.5,95.0,39.0,30.0,42,76,604
1875,2011-08-09,18,clear,114.1,150.8,55.0,13.0,48,290,3419
1876,2011-09-07,6,liht snow/rain,97.2,125.6,88.0,7.0,33,4,520
1877,2011-02-22,16,clear,65.0,87.8,51.0,11.0,1,19,558
1878,2011-11-07,1,clear,75.2,104.0,87.0,0.0,6,7,46
1879,2011-06-28,5,clear,102.2,132.8,78.0,0.0,28,4,143
1880,2011-03-27,12,cloudy,68.4,91.4,44.0,15.0,40,131,844
1881,2011-04-25,23,clear,95.5,125.6,78.0,19.0,38,26,374
1882,2011-08-18,19,clear,102.2,132.8,83.0,7.0,32,79,808
1883,2011-11-12,19,clear,81.9,111.2,50.0,17.0,12,97,976
1884,2011-10-22,16,clear,88.7,118.4,45.0,13.0,36,509,1333
1885,2011-07-03,14,clear,115.8,154.4,56.0,17.0,24,674,1054
1886,2011-02-23,21,clear,66.7,95.0,48.0,0.0,47,4,625
1887,2011-01-24,1,clear,49.8,66.2,45.0,13.0,37,0,8
1888,2011-04-16,8,light snow/rain,80.2,109.4,87.0,24.0,14,19,271
1889,2011-08-09,23,clear,110.7,141.8,48.0,19.0,5,68,370
1890,2011-09-14,3,clear,97.2,125.6,88.0,9.0,30,5,53
1891,2011-01-10,20,clear,59.9,80.6,50.0,11.0,48,5,516
1892,2011-02-02,18,clear,75.2,95.0,42.0,37.0,37,21,1227
1893,2011-05-14,19,light snow/rain,92.1,122.0,94.0,9.0,42,207,1253
1894,2011-01-13,17,clear,63.3,82.4,40.0,19.0,42,11,1108
1895,2011-06-01,11,cloudy,115.8,156.2,59.0,15.0,14,79,606
1896,2011-08-08,14,clear,115.8,149.0,43.0,20.0,17,121,764
1897,2011-09-04,2,clear,102.2,132.8,83.0,13.0,36,50,300
1898,2011-04-29,17,cloudy,90.4,120.2,45.0,26.0,32,223,3031
1899,2011-06-04,2,clear,92.1,122.0,56.0,13.0,1,55,288
1900,2011-01-13,23,clear,56.6,77.0,50.0,13.0,36,4,103
1901,2011-11-10,8,cloudy,80.2,109.4,94.0,6.0,18,55,2927
1902,2011-09-17,18,cloudy,90.4,120.2,72.0,15.0,14,287,1640
1903,2011-10-02,14,light snow/rain,76.9,102.2,81.0,11.0,26,184,1369
1904,2011-12-28,7,clear,73.5,96.8,57.0,17.0,31,13,745
1905,2011-10-08,14,clear,98.9,134.6,50.0,6.0,35,755,1499
1906,2011-12-25,18,clear,73.5,98.6,70.0,13.0,42,21,163
1907,2011-07-12,7,clear,110.7,143.6,55.0,13.0,38,89,2109
1908,2011-09-19,1,cloudy,90.4,120.2,72.0,7.0,11,8,49
1909,2011-05-03,21,cloudy,100.5,134.6,61.0,30.0,42,127,1285
1910,2011-02-03,3,clar,61.6,80.6,43.0,17.0,26,-1,7
1911,2011-01-16,14,clear,70.1,93.2,36.0,17.0,11,67,482
1912,2011-06-23,15,cloudy,110.7,143.6,52.0,24.0,23,188,890
1913,2011-11-26,5,clear,71.8,98.6,75.0,7.0,19,1,19
1914,2011-04-10,11,cloudy,80.2,109.4,87.0,9.0,38,279,767
1915,2011-04-27,1,clear,97.2,127.4,83.0,17.0,13,7,105
1916,2011-07-27,7,clear,107.3,140.0,48.0,17.0,40,104,2192
1917,2011-06-19,0,clear,105.6,138.2,65.0,0.0,23,52,495
1918,2011-11-06,17,clear,83.6,113.0,62.0,11.0,29,215,1297
1919,2011-10-30,4,clear,65.0,84.2,80.0,22.0,36,2,70
1920,2011-10-31,1,clear,68.4,96.8,81.0,0.0,24,15,60
1921,2011-01-21,5,clear,66.7,84.2,60.0,28.0,28,3,33
1922,2011-07-29,20,clear,119.2,154.4,41.0,22.0,13,158,1071
1923,2011-12-23,5,clear,76.9,102.2,93.0,13.0,17,-1,56
1924,2011-12-17,15,lear,70.1,91.4,45.0,19.0,33,97,1364
1925,2011-05-05,6,clear,75.2,98.6,66.0,17.0,1,9,603
1926,2011-07-09,1,cloudy,100.5,129.2,89.0,7.0,5,16,341
1927,2011-06-02,23,clear,98.9,134.6,35.0,15.0,38,70,625
1928,2011-01-03,20,clear,63.3,87.8,47.0,7.0,25,10,342
1929,2011-10-14,17,clear,95.5,125.6,46.0,28.0,37,167,2982
1930,2011-07-05,0,cloudy,105.6,138.2,65.0,11.0,36,56,255
1931,2011-01-21,2,light snow/rain,66.7,89.6,75.0,11.0,4,1,19
1932,2011-01-12,13,clear,65.0,84.2,44.0,24.0,35,1,348
1933,2011-09-25,15,cloudy,102.2,132.8,78.0,0.0,9,356,1639
1934,2011-10-06,17,clear,93.8,123.8,52.0,9.0,14,187,3534
1935,2011-04-11,16,clear,109.0,140.0,48.0,35.0,35,219,1132
1936,2011-12-12,3,clear,61.6,89.6,74.0,0.0,22,2,16
1937,2011-03-11,5,clear,71.8,95.0,81.0,15.0,10,4,44
1938,2011-10-23,10,clear,81.9,111.2,71.0,6.0,33,314,1293
1939,2011-03-11,12,cloudy,75.2,98.6,53.0,17.0,22,45,674
1940,2011-09-09,9,light snow/rain,98.9,125.6,94.0,11.0,49,16,921
1941,2011-04-23,23,cloudy,92.1,122.0,88.0,11.0,40,94,606
1942,2011-08-04,22,clear,103.9,136.4,74.0,13.0,47,97,988
